id,origin_issue_id,target_issue_id
3989,1353212,912646
3990,99042,823170
3991,99064,823186
3992,99172,823259
3993,99160,823252
3994,99148,823239
3995,99124,823217
3996,99115,823212
3997,99098,823204
3998,99082,823198
4000,220561,927209
4001,17827,927209
4002,220560,927209
4003,220559,927209
4004,220558,927209
4005,220557,927209
4006,220556,927209
4007,220555,927209
4008,220554,927209
4009,902380,1358276
4010,906724,1358276
4011,906723,1358276
4012,906722,1358276
4014,1376073,1344748
4015,1301109,1376075
4016,1248343,1376069
4017,1248325,1376069
4018,1247412,1376069
4019,1246788,1376069
4020,1246057,1376069
4021,891856,1376069
4022,245487,1187806
4023,1376071,1330356
4025,1376071,635449
4027,1376071,538006
4029,1032808,1378882
4030,1032808,1376110
4031,1378896,1332059
4032,1378896,1335614
4033,1378895,1121013
4034,1378895,1334620
4035,1378895,1335728
4036,1032808,383035
4037,1167771,1376107
4038,1167771,978216
4039,1167771,1335392
4040,1167771,1332209
4041,214937,740871
4042,214936,740871
4043,214935,740871
4044,214934,740871
4045,214933,740871
4046,214932,740871
4047,337371,740871
4048,214941,740872
4049,214939,740872
4050,214938,740872
4051,1378888,1378880
4052,307754,1330379
4053,1167771,1379304
4054,1298587,1380121
4055,791927,1380116
4056,1376084,816324
4057,1376071,1378884
4058,1342916,1353389
4059,1326631,1397816
4060,1304966,1397816
4061,1288553,1397816
4062,1279863,1397816
4063,244339,1397817
4064,244338,1397817
4065,244337,1397817
4066,244336,1397817
4067,244335,1397817
4068,1031007,1404210
4069,1031006,1404210
4070,1030999,1404210
4071,1030998,1404210
4072,1030973,1404210
4073,1030945,1404210
4074,1030931,1404210
4075,1030930,1404210
4076,1030928,1404210
4077,1030926,1404210
4078,1384516,1379516
4079,1384516,1379638
4080,1384517,1379638
4081,1384517,1379516
4082,1384518,1379516
4083,1384518,1379638
4085,416545,1263040
4086,1426040,1263040
4087,1426041,1263040
4088,1426042,1263040
4089,1426043,1263040
4090,1426044,1263040
4091,1426044,1426448
4092,1426043,1426448
4093,1426042,1426448
4094,1426041,1426448
4095,1426040,1426448
4096,416545,1426448
4097,1430297,1430296
4098,1426044,1430370
4099,1426043,1430370
4100,1426042,1430370
4101,1426041,1430370
4102,1426040,1430370
4103,416545,1430370
4116,1431105,1431102
4117,337381,712912
4118,337380,712912
4119,576451,712912
4120,337371,712912
4121,7742,1432184
4122,691676,1307595
4126,1097442,1353585
4127,1331932,1339737
4128,1097442,1439533
4129,1029874,1439532
4130,1097442,1439530
4131,1097442,1439549
4132,1097442,1439548
4133,1322285,1283904
4135,30777,716256
4136,30533,716256
4137,1339712,1205440
4138,1322285,1440783
4139,1322285,1440782
4140,855588,855589
4141,1325318,1445496
4142,1445489,1445493
4143,1445490,1445494
4144,1325318,1445505
4145,1445489,1445506
4146,1445490,1445507
4147,1445489,1445632
4148,1445490,1445633
4149,814434,1445151
4150,855705,1445435
4151,1445489,1446030
4152,1445490,1446031
4153,1446825,769803
4154,1446825,1316843
4155,1446825,1247234
4156,1446825,1300308
4157,1446825,1446826
4158,1446825,1446827
4159,1384518,1447094
4160,1384517,1447094
4161,1384516,1447094
4162,1384518,1447126
4163,1384517,1447126
4164,1384516,1447126
4165,1447246,1447878
4166,1447245,1447878
4167,1447245,1447847
4168,1447245,1447268
4169,1447246,1447269
4170,1447866,1446825
4171,1447864,1446825
4172,1447863,1446825
4173,1447862,1446825
4174,1447861,1446825
4175,1447860,1446825
4176,1447859,1446825
4177,1447858,1446825
4178,1447857,1446825
4179,1447856,1446825
4180,1447855,1446825
4181,1449830,1449825
4182,258644,732420
4183,1450167,258644
4184,814951,1450745
4185,794350,1450745
4186,781512,1450745
4187,770810,1450745
4188,336075,1450745
4189,336074,1450745
4190,319353,1451518
4191,806583,1445154
4192,546213,1445154
4193,785283,1445154
4194,785282,1445154
4195,791927,768867
4196,1334777,1453649
4205,791927,1376115
4206,1025618,1339755
4207,1025619,1339756
4208,1025620,1339757
4209,505940,575814
4210,1036198,1457676
4219,997706,1331339
4220,504445,1331339
4221,504444,1331339
4222,403136,1332051
4223,382953,1334599
4224,382953,1251401
4225,609317,608690
4227,609323,608693
4228,940951,1332084
4229,1332209,1451175
4230,307844,383040
4231,307843,383040
4232,307842,383040
4233,307841,383040
4234,307845,383040
4235,299524,1331338
4236,1457955,649412
4237,609333,608767
4238,609339,608768
4239,1457955,1457985
4240,1457955,1457986
4241,1457955,1458162
4242,1457955,1458161
4243,1457955,1458016
4244,1457955,1458017
4245,1457955,1458024
4246,1457955,1458138
4247,1457955,1458163
4248,1457955,390694
4249,1457955,1457945
4250,533752,1457955
4251,533751,1457955
4252,533748,1457955
4253,533749,1457955
4254,533747,1457955
4255,533753,1457955
4256,533754,1457955
4258,1457955,1457915
4259,1457955,110336
4260,1457955,778937
4261,1457955,992193
4262,1457955,945543
4263,1457955,1285005
4265,811737,811736
4266,1298323,814462
4267,806306,1121004
4268,824957,1036289
4269,816326,1252418
4270,817500,1301184
4271,648713,903538
4272,796368,1298475
4273,817958,998423
4274,807930,1153119
4275,306485,814433
4276,306484,814433
4277,609269,608663
4278,608660,609261
4279,1374365,116790
4280,608703,609332
4281,608673,609291
4282,608695,609326
4284,1453251,1461511
4285,1453251,1461490
4286,259334,952954
4287,259342,952945
4288,259344,952947
4289,259322,952958
4290,1461508,1461501
4291,1461509,1461501
4292,608679,609303
4293,608684,609307
4294,608682,609305
4295,608683,609285
4296,608685,609309
4297,608737,609335
4298,608672,609289
4299,608657,609257
4300,608671,609287
4301,608687,609311
4302,154684,701004
4303,608658,609259
4304,608678,609301
4307,1032216,1466841
4315,608676,609299
4316,608669,609281
4317,1451305,1470395
4323,1468067,1468064
4324,1070824,1446925
4325,1087121,1461504
4326,608694,609325
4327,1339571,1335569
4328,608701,609331
4329,608698,609328
4330,608699,609329
4331,1384529,1476737
4332,1353033,1476737
4333,1336248,1476737
4334,1336223,1476737
4335,1328028,1476737
4336,608665,609273
4337,608661,609263
4338,608668,609279
4339,608664,609271
4340,1476603,1476600
4342,608600,609268
4343,608670,609283
4344,608666,609275
4345,608667,609277
4346,608700,609330
4347,608727,609338
4355,403141,1478579
4356,1477560,771778
4357,1477559,771778
4358,1477558,771778
4361,1477555,771778
4362,1477554,771778
4364,1477552,771778
4365,1477551,771778
4366,1477550,771778
4367,1477549,771778
4368,1477548,771778
4369,1477547,771778
4370,1477546,771778
4371,1477545,771778
4372,1477544,771778
4373,1477543,771778
4374,1477542,771778
4375,1477541,771778
4376,1477540,771778
4377,1477539,771778
4378,1477538,771778
4379,1477537,771778
4380,1477536,771778
4381,608815,609341
4386,608590,833455
4387,608593,833458
4388,608594,833459
4390,608595,833460
4391,608591,833456
4392,608588,833453
4393,608589,833454
4394,1326626,1480421
4395,1310215,1480421
4396,1294462,1480421
4397,1281065,1480421
4398,1265463,1480421
4399,1304963,1480421
4400,1287820,1480421
4401,1273042,1480421
4402,1261758,1480421
4403,1296985,1480421
4404,1284447,1480421
4405,1267373,1480421
4406,1256150,1480421
4407,1288580,1480421
4408,1279703,1480421
4409,1263446,1480421
4410,1251430,1480421
4411,608596,833461
4412,608599,833464
4413,608598,833463
4414,608597,833462
4415,1474178,1484029
4416,1484028,1133546
4417,1484026,1474043
4419,1474179,639761
4420,1474178,791754
4421,1474178,639760
4422,1474180,639762
4423,1474179,1484030
4424,608601,833466
4425,608602,833467
4426,608603,833468
4427,608604,833469
4428,608605,833470
4429,608606,833471
4430,608607,833472
4431,608608,833473
4432,608613,833478
4433,608609,833474
4434,608610,833475
4435,608611,833476
4436,608612,833477
4437,608614,833479
4438,608617,833482
4439,608618,833483
4440,608620,833485
4441,608619,833484
4442,608621,833486
4443,608622,833487
4444,608623,833488
4445,608624,833489
4446,608625,833490
4447,608627,833492
4448,608628,833493
4449,608629,833494
4450,608630,833495
4451,608635,833500
4452,608631,833496
4453,608632,833497
4454,608633,833498
4455,608634,833499
4456,608636,833501
4457,608637,833502
4458,608638,833503
4459,608639,833504
4460,608640,833505
4461,608641,833506
4462,608642,833507
4464,608646,833509
4465,608647,833510
4466,608648,833511
4467,608649,833512
4468,608650,833513
4469,608651,833514
4470,608652,833515
4471,608653,833516
4472,608654,833517
4473,608655,833518
4474,1344950,1489479
4475,1489482,1489481
4476,608722,609334
4477,1352680,1489759
4478,1449517,1489759
4479,1437662,1489759
4480,1423985,1489759
4481,1353039,1489772
4482,1340834,1489772
4483,1325905,1489772
4484,1301008,1489772
4485,1288567,1489772
4486,1273195,1489772
4487,1284494,1489756
4488,1265481,1489756
4489,1256162,1489756
4490,1256157,1489756
4491,1453251,1330414
4492,608674,609293
4493,608675,609295
4494,1358432,1490085
4495,1340852,1490085
4496,1330303,1490085
4497,1330259,1490085
4498,1301010,1490085
4499,1287869,1490085
4500,1244817,1490086
4501,1216212,1490086
4502,1207297,1490086
4503,1198111,1490086
4504,1310257,1490273
4505,1297028,1490273
4506,1284491,1490273
4507,1267462,1490273
4508,1253209,1490273
4509,608677,609297
4510,1322285,1491021
4511,608707,609337
4512,1322285,1491020
4513,608402,661369
4514,608401,661369
4516,608476,661404
4517,608470,661404
4522,386768,394198
4523,276946,394198
4524,818150,1491665
4525,1491638,1491815
4526,818150,1491815
4527,1121001,1491829
4528,817788,1491809
4529,1440592,1492158
4530,1422615,1492158
4531,1358384,1492158
4532,1340833,1492158
4533,1330295,1492160
4534,1330294,1492160
4535,1330293,1492160
4536,1330292,1492160
4537,1430384,1492161
4538,1376042,1492161
4539,1343403,1492161
4545,1197722,1453913
4546,1197722,1453895
4547,1197698,1453903
4548,1197698,1453885
4549,1197725,1453915
4550,1197725,1453897
4551,1197721,1453912
4552,1197721,1453894
4553,1197716,1453911
4554,1197716,1453893
4555,1197710,1453909
4556,1197710,1453891
4557,1197706,1453908
4558,1197706,1453890
4559,1197702,1453906
4560,1197702,1453888
4561,1197690,1453884
4562,1197690,1453902
4563,1358423,1498163
4564,1340851,1498163
4565,1334632,1498163
4566,1325890,1498163
4567,1317142,1498163
4568,1294429,1498163
4569,1281418,1498163
4570,1170895,1498610
4571,1161237,1498610
4572,1145515,1498610
4573,1140863,1498610
4574,1136768,1498610
4575,1129337,1498610
4576,1256155,1498626
4577,1246745,1498626
4578,1213424,1498626
4579,1204142,1498626
4580,1194745,1498626
4581,1180297,1498626
4582,1461203,1498627
4583,1444435,1498627
4584,1376039,1498627
4585,1334633,1498627
4586,1309256,1498627
4587,1279706,1498627
4588,272768,764860
4589,272767,764860
4590,272766,764860
4591,272765,764860
4601,553661,351694
4603,1261547,1261521
4605,1440611,1504168
4606,1430368,1504168
4607,1375993,1504168
4608,1342617,1504168
4609,1331570,1504168
4610,1096668,1096668
4611,643098,1096666
4612,714563,1115170
4613,643099,1096667
4614,1430516,1504167
4615,1384542,1504167
4616,1342635,1504167
4617,1331642,1504167
4618,1322270,1504167
4619,1146687,64485
4620,56205,1509437
4621,55569,1509437
4622,55104,1509437
4623,1342881,1509554
4624,1449529,1509550
4625,1358431,1509550
4626,1339517,1509550
4627,1330298,1509550
4628,1314009,1509550
4629,1301078,1509550
4630,1287854,1509550
4631,1273165,1509518
4632,1260195,1509518
4633,1249539,1509518
4634,1246030,1509518
4635,1225584,1509518
4636,1211732,1509518
4637,1446424,1509436
4638,1431056,1509436
4639,1384528,1509436
4640,1353031,1509436
4641,1336232,1509436
4642,1328029,1509436
4643,902867,1285211
4644,902867,1284719
4649,1339513,1510301
4650,1331652,1510301
4651,1331641,1510301
4652,1288566,1510301
4653,1397862,1510300
4654,1358430,1510300
4655,1340839,1510300
4656,1330256,1510300
4657,1314944,1510300
4658,1342924,1458045
4659,1325037,1458045
4660,1310225,1458045
4661,1294435,1458045
4662,1279818,1458045
4663,1261762,1458045
4664,1466205,1514769
4665,1397829,1514769
4666,1358555,1514769
4667,1358554,1514769
4668,1326662,1514805
4669,1326661,1514805
4670,1326660,1514805
4671,1326659,1514805
4672,1326658,1514805
4673,1301120,1514805
4674,1299063,1484096
4676,1131569,1515628
4677,1131568,1515628
4678,1131567,1515628
4679,1131566,1515628
4680,1131565,1515628
4681,1515977,1515971
4682,1515976,1515971
4683,1515975,1515971
4684,1358549,1515971
4685,1342317,1515971
4686,1342316,1515971
4689,748978,1517074
4690,748871,1517074
4691,748870,1517074
4692,748869,1517074
4693,748868,1517074
4694,748977,1517074
4695,748976,1517074
4696,748975,1517074
4697,748974,1517074
4698,748973,1517074
4699,748972,1517074
4701,1430515,1518743
4702,1355408,1518743
4703,1339514,1518743
4704,1336239,1518743
4705,1325034,1518743
4706,1179921,1518800
4707,1179918,1518797
4708,1179919,1518798
4709,1179920,1518799
4710,223213,1509475
4711,223212,1509475
4712,223211,1509475
4713,223210,1509475
4714,223209,1509475
4715,223208,1509475
4716,270872,968771
4717,270860,968771
4718,270861,968771
4719,270862,968771
4720,1029871,1501311
4721,796398,1501311
4722,796397,1501311
4727,857347,799389
4728,705642,712184
4729,261015,712184
4730,261014,712184
4731,261013,712184
4732,261012,712184
4733,261011,712184
4734,261010,712184
4735,802969,802970
4736,1136892,894160
4737,865143,863538
4738,608811,609340
4740,608725,1157605
4741,608724,1157605
4742,608726,1157605
4743,608728,1157605
4744,608730,1157605
4745,608729,1157605
4746,608731,1157605
4747,608727,1157605
4748,608871,1157609
4749,608873,1157609
4750,608876,1157609
4751,608875,1157609
4752,608849,1157609
4753,608850,1157609
4754,1453615,1523715
4755,1446414,1523715
4756,1431049,1523715
4757,1384519,1523715
4758,1384566,1523733
4759,1339518,1523733
4760,1331417,1523733
4761,1314012,1523733
4762,1301123,1523733
4763,802969,1318700
4764,802969,1298798
4765,264208,710330
4766,264207,710330
4767,264206,710330
4768,264205,710330
4769,264204,710330
4770,58988,1523732
4771,58973,1523732
4772,58752,1523732
4773,1430680,1518846
4774,1052338,1523543
4775,811351,814461
4776,1052339,1523544
4780,1052340,1523545
4781,1052341,1523546
4782,871236,766065
4783,816326,1526358
4784,816326,1526359
4785,816326,1526337
4786,807930,1526402
4787,1480430,1526613
4788,1458259,1526613
4789,1449516,1526613
4790,1397858,1526613
4791,1526648,1526624
4792,1449561,1526624
4793,1437691,1526624
4794,1397814,1526624
4795,1358383,1526624
4796,1463749,1526624
4797,1450810,1526624
4798,1440653,1526624
4799,1446426,1526624
4800,1431083,1526624
4801,1423994,1526624
4802,1376051,1526624
4803,1430510,1526624
4804,1453898,1526624
4805,1453014,1526624
4806,1476731,1526624
4807,1457068,1526624
4808,1448197,1526624
4809,1433859,1526624
4810,1384567,1526624
4811,1353035,1526624
4812,347326,781709
4813,1437195,1143220
4814,1376084,1524777
4815,697427,1492798
4816,946999,1492798
4817,174822,1528284
4818,174821,1528284
4819,174820,1528284
4820,174819,1528284
4821,174818,1528284
4822,174817,1528284
4823,174816,1528284
4824,174815,1528284
4825,174814,1528284
4826,174813,1528284
4827,1444429,1528700
4828,1430514,1528700
4829,1358424,1528700
4830,1339515,1528700
4831,666114,1528702
4832,612788,1528702
4833,560137,1528702
4834,560136,1528702
4835,547284,1528702
4836,666114,1528701
4837,612788,1528701
4838,560137,1528701
4839,560136,1528701
4840,547284,1528701
4841,510531,1528701
4842,412662,1528701
4843,393867,1528701
4844,382610,1528701
4845,374821,1528701
4846,374820,1528701
4848,852841,403141
4849,1216099,1310792
4850,1256113,1332345
4851,1265445,1454159
4852,1037838,1531998
4853,952422,1531998
4854,841206,1531998
4855,787982,1531998
4856,1334621,1531965
4857,1325422,1531965
4858,1310210,1531965
4859,1296989,1531965
4860,1284450,1531965
4861,1267375,1531965
4862,1498248,1532622
4863,1476730,1532622
4864,1457077,1532622
4865,1446516,1532622
4866,1509432,1532181
4867,1498247,1532181
4868,1466834,1532181
4869,1532002,1531951
4870,1532002,1531962
4871,791792,1532618
4872,1437688,1532010
4873,1397860,1532010
4874,1342631,1532010
4875,1331811,1532010
4876,1495973,1532945
4877,1495973,1532942
4878,1335411,1532941
4879,1198338,1533104
4880,1198338,1533100
4881,1198338,1533102
4882,1198338,1533103
4884,1167771,1453652
4885,66699,1453654
4886,1012755,1453657
4887,66702,1453658
4888,761876,1453658
4889,1012755,899138
4902,1480426,1535716
4903,1461179,1535716
4904,1449506,1535716
4905,1440599,1535716
4906,1422621,1535716
4907,1287594,1536904
4908,35356,1536043
4909,35291,1536043
4910,35214,1536043
4911,35060,1536043
4912,34944,1536043
4913,34792,1536043
4914,34711,1536043
4915,34634,1536043
4916,682177,1536036
4917,1448236,1535712
4918,1198495,1535712
4920,1032808,1453665
4921,816403,816402
4922,1376071,1453667
4927,277298,682177
4928,277297,682177
4929,277296,682177
4930,277295,682177
4931,277294,682177
4932,277293,682177
4933,277292,682177
4934,277291,682177
4935,1537473,766884
4936,1537474,766885
4937,204469,1538531
4938,204468,1538531
4939,204467,1538531
4940,33465,1538531
4941,1466793,1538519
4942,1453617,1538519
4943,1446432,1538519
4944,1446415,1538519
4945,1539351,1515862
4946,1539351,1539368
4947,1336135,1514551
4948,1301055,1514551
4949,1279777,1514551
4950,747682,1540540
4952,66702,1540571
4953,761876,1540571
4954,579659,559067
4955,579659,824001
4956,1325364,1541315
4957,1325363,1541315
4958,1325362,1541315
4959,787623,1541315
4962,747682,66706
4963,747682,348739
4964,747682,348740
4965,713243,1328067
4966,713246,1328067
4967,533760,1527548
4968,533761,1527548
4969,1527548,1541716
4970,1527548,1541721
4971,1527548,1541720
4972,1527548,1541718
4973,1298587,1527658
4974,1527548,1541719
4975,1527548,1541717
4976,1527548,1541770
4978,1453251,1542258
4979,1155432,1542812
4980,1140379,1542812
4981,1133387,1542812
4982,1124956,1542812
4983,791927,1536052
4984,791927,1536049
4985,992120,1543163
4986,990980,1543163
4987,979882,1543163
4988,978950,1543163
4989,1106071,1544583
4990,1096846,1544583
4991,1057333,1544583
4992,1057332,1544583
4993,690758,1542373
4994,690758,1542373
4995,608659,609265
4996,608692,609321
4997,1212755,1544925
4998,1201116,1544925
4999,1192618,1544925
5000,1498206,1544925
5001,1476721,1544925
5002,1457060,1544925
5003,1448237,1544925
5004,19447,772011
5005,19675,772011
5006,19904,772011
5007,20116,772011
5008,20336,772011
5009,20582,772011
5010,1504154,1545245
5011,1489750,1545245
5012,1461183,1545245
5013,1450823,1545245
5014,1444428,1545245
5015,1430381,1545245
5016,227652,1505474
5029,1134122,791722
5030,1134122,791706
5031,1134122,789353
5032,1134122,789338
5033,1134123,791723
5034,1134123,791707
5035,1134123,789354
5036,1134123,789339
5037,1134129,791729
5038,1134129,791713
5039,1134129,824107
5040,1134129,789345
5041,1134124,791724
5042,1134124,791708
5043,1134124,789340
5044,1134125,791725
5045,1134125,791709
5046,1134125,789341
5047,1134127,791727
5048,1134127,791711
5049,1134127,789343
5050,1134126,791726
5051,1134126,791710
5052,1134126,789342
5053,1134128,791728
5054,1134128,791712
5055,1134128,824106
5056,1134128,789344
5057,1134130,791730
5058,1134130,791714
5059,1134130,824108
5060,1134130,789346
5061,1134131,791731
5062,1134131,791715
5063,1134131,824109
5064,1134131,789347
5065,1134135,789351
5066,1134134,789350
5067,1134133,789349
5068,1134132,789348
5069,1134136,791736
5070,1134136,791720
5071,1134136,824114
5072,1134136,789352
5073,1547343,270945
5074,545559,1212055
5075,129841,247530
5076,248738,1294635
5077,248744,227550
5078,6561,419551
5079,609379,609765
5080,609392,609767
5081,609377,609763
5085,609543,610078
5086,609569,610100
5087,609593,610108
5088,609583,610098
5094,609586,610105
5095,609578,610096
5096,609566,610093
5097,609493,610052
5098,13860,1313098
5100,230672,1313075
5101,609409,609837
5102,609391,609779
5103,609516,610063
5104,609521,610067
5105,290450,1552262
5106,273397,1552262
5107,272025,1552262
5108,272024,1552262
5109,261994,1552262
5110,261992,1552262
5111,261991,1552262
5112,261990,1552262
5113,219581,1552262
5114,219580,1552262
5115,219579,1552262
5116,219578,1552262
5117,219577,1552262
5118,219576,1552262
5119,11434,1295590
5120,1180307,1553371
5121,1180305,1553371
5122,1180300,1553371
5123,1180295,1553371
5124,1297029,1553373
5125,1284488,1553373
5126,1265478,1553373
5127,1253204,1553373
5128,1545248,1553385
5129,1531979,1553385
5130,1515039,1553385
5131,1501079,1553385
5132,1480435,1553385
5133,1458294,1553385
5134,210600,1339440
5135,1173501,1553853
5136,1173501,1446930
5137,1173501,1446931
5138,1173501,1532702
5139,1173501,1446923
5140,1173501,883716
5141,1173501,1553887
5142,609562,610092
5143,609559,610088
5144,754602,1553387
5145,754601,1553387
5146,754600,1553387
5147,754599,1553387
5148,1203827,1554829
5149,609568,610094
5150,609545,610079
5151,534694,1203827
5152,173464,416548
5153,262462,262464
5154,1142522,1553564
5155,609564,610085
5156,609555,610087
5157,1509428,1555704
5158,1498205,1555704
5159,1476720,1555704
5160,1457059,1555704
5161,1131345,1555578
5162,1131344,1555578
5163,1131343,1555578
5164,1131342,1555578
5165,1106553,1559179
5166,933058,1559175
5167,1106551,1559177
5168,933059,1559176
5169,398280,1559174
5170,1106552,1559178
5171,1559504,1310350
5172,78403,1545619
5174,933095,1562717
5175,1336108,1562717
5176,1336107,1562717
5177,1098877,1562717
5178,936485,1562717
5179,795656,1562717
5180,795635,1562717
5181,1012791,1562716
5182,1562857,1562718
5183,1263623,1537769
5184,1516192,1562781
5185,1501068,1562781
5186,1480432,1562781
5187,1458297,1562781
5188,1562935,107080
5189,1562935,1562649
5193,1558371,1557745
5194,1564921,1258917
5195,608963,921845
5196,608961,921845
5197,608960,921845
5198,608933,921844
5199,608920,921844
5200,608927,921844
5201,608952,921848
5202,608949,921848
5203,608954,921848
5204,608707,1157602
5205,608706,1157602
5206,608705,1157602
5207,608704,1157602
5208,608708,1157602
5209,608702,1157602
5210,608703,1157602
5211,608700,1157602
5212,8270,1491632
5213,248950,1295403
5214,13731,1313102
5215,248676,1295404
5216,248949,1295406
5217,172266,1313101
5219,13499,1313095
5221,327477,1295531
5222,1536037,1565586
5223,1525233,1565586
5224,1509429,1565586
5225,1498207,1565586
5226,1476725,1565586
5227,1457012,1565586
5228,1523760,1565584
5229,1506339,1565584
5230,1492177,1565584
5231,1466818,1565584
5232,1453618,1565584
5233,1446512,1565584
5234,1523759,1565582
5235,1501070,1565582
5236,1481522,1565582
5237,1461205,1565582
5238,1528707,1565566
5239,1518014,1565566
5240,1504146,1565566
5241,1489742,1565566
5242,1465346,1565566
5246,1563152,1557745
5247,1374277,1557745
5248,590257,590256
5249,590255,590256
5251,1516198,1573482
5252,1504150,1573482
5253,1489734,1573482
5254,1461202,1573482
5255,1450809,1573482
5256,1440593,1573482
5257,1430380,1573482
5258,1376047,1573482
5259,1526605,1573440
5260,1510315,1573440
5261,1501060,1573440
5262,1480425,1573440
5263,1458245,1573440
5264,1501078,1573486
5265,1466831,1573486
5266,1453673,1573486
5267,1448193,1573486
5268,1431080,1573486
5269,1384565,1573486
5270,1353036,1573486
5271,1339516,1573486
5272,1536038,1573456
5273,1498210,1573456
5274,1463748,1573456
5275,1450819,1573456
5276,1523723,1573453
5277,1506268,1573453
5278,1492181,1573453
5279,1466815,1573453
5280,690383,760718
5281,1540627,1573455
5282,1528076,1573455
5283,1516191,1573455
5284,1505970,1573455
5285,610343,1155373
5286,610340,1155373
5287,610179,1155204
5288,610177,1155204
5289,610342,1155374
5290,610341,1155374
5291,610336,1155371
5292,610335,1155371
5293,610322,1574546
5294,610321,1574546
5295,1123944,1575334
5296,1115036,1575334
5297,1105993,1575334
5298,1098860,1575334
5299,1087091,1575334
5300,1052521,1575334
5301,1039411,1575334
5302,1036031,1575334
5303,1170870,1197945
5304,1164910,1197945
5305,1155385,1197945
5306,1142469,1197945
5307,1139354,1197945
5308,174835,1573471
5309,174834,1573471
5310,174833,1573471
5311,174832,1573471
5312,174831,1573471
5313,174830,1573471
5314,174829,1573471
5315,174828,1573471
5316,174827,1573471
5317,174826,1573471
5318,174825,1573471
5319,174824,1573471
5321,1525231,1575919
5322,1504156,1575919
5323,1480427,1575919
5324,1458255,1575919
5325,1466830,1575923
5326,1344725,1575923
5327,1297027,1575923
5328,1263468,1575923
5329,1253142,1575923
5330,1246766,1575923
5331,1243273,1575923
5332,610338,1155372
5333,610337,1155372
5334,1509433,1575930
5335,1498250,1575930
5336,1476732,1575930
5337,1453672,1575930
5338,1446511,1575930
5339,1526611,1576003
5340,1510322,1576003
5341,1501071,1576003
5342,1480437,1576003
5343,610188,1155207
5344,610192,1155207
5345,610296,1155243
5346,610294,1155243
5347,610282,1155238
5348,610281,1155238
5349,610229,1155216
5350,610230,1155216
5351,1072888,1575945
5352,1049296,1575945
5353,1037968,1575945
5354,999013,1575945
5355,979844,1575945
5356,957542,1575945
5358,930052,1575945
5359,914360,1575945
5360,904807,1575945
5361,901419,1575945
5362,1540624,1577181
5363,1510319,1577181
5364,1489744,1577181
5365,1458252,1577181
5366,1449508,1577181
5367,1437687,1577181
5368,1577252,1577182
5369,610311,1155247
5370,610310,1155247
5371,610238,1155218
5372,610236,1155218
5373,610256,1155225
5374,610255,1155225
5375,610320,1155250
5376,610319,1155250
5377,610291,1155242
5378,610290,1155242
5379,610241,1155219
5380,610240,1155219
5381,610234,1155217
5382,610235,1155217
5383,610226,1155215
5384,610225,1155215
5385,610264,1155229
5386,610263,1155229
5387,610252,1155226
5388,610248,1155226
5389,359801,1057617
5390,359738,1057654
5391,262409,1561680
5392,8401,1562893
5393,340131,1576063
5394,275584,1566875
5396,211586,1567057
5397,66640,1326385
5398,786319,921978
5399,786317,921978
5400,786315,921978
5402,1308211,1308669
5403,1308211,1308923
5404,1308212,1308924
5405,1308212,1308670
5406,1308213,1308925
5407,1308213,1308671
5408,1308214,1308926
5409,1308214,1308672
5410,839575,1581928
5411,839574,1581928
5412,839573,1581928
5413,1582137,1578320
5414,1014819,1582137
5415,1582136,1578319
5416,1014818,1582136
5417,1550281,1582146
5418,1540626,1582146
5419,1516190,1582146
5420,1504151,1582146
5421,1489747,1582146
5422,1461182,1582146
5423,1450822,1582146
5424,1440603,1582146
5425,1430367,1582146
5426,1374773,1582146
5427,227990,1582142
5428,227989,1582142
5429,227988,1582142
5430,227987,1582142
5431,227986,1582142
5432,227985,1582142
5433,227984,1582142
5434,227983,1582142
5441,1379997,1582572
5442,823594,1582566
5443,1226863,1582570
5444,945948,1582574
5445,904243,1582565
5446,823595,1582567
5447,945952,1582573
5448,656606,740625
5449,656605,740625
5450,656604,740625
5451,656603,740625
5452,656602,740625
5453,1463618,359528
5454,1463618,359528
5457,762998,1584587
5458,560107,1584587
5459,394738,1584587
5460,394737,1584587
5461,629697,1584587
5465,1014818,1034255
5466,1531968,1583964
5467,1523735,1583964
5468,1506336,1583964
5469,1492182,1583964
5470,1466838,1583964
5471,1027825,1181641
5472,93957,600726
5473,1438768,1537765
5474,562535,1594352
5475,562534,1594352
5476,562533,1594352
5477,562532,1594352
5478,713332,714313
5479,713331,714313
5480,713330,714313
5481,1531964,1594353
5482,1523722,1594353
5483,1506266,1594353
5484,1492178,1594353
5485,1594377,1594351
5486,714314,1594351
5487,714313,1594351
5488,538216,714314
5489,538215,714314
5490,538214,714314
5491,538213,714314
5492,713333,714314
5493,1041863,1594346
5494,1596047,1595988
5495,1595088,812518
5496,1041864,1594346
5497,1555935,1600031
5498,1528712,1600031
5499,1461199,1600031
5500,1434132,1600031
5501,1538540,1600038
5502,1526610,1600038
5503,1510321,1600038
5504,1501072,1600038
5505,1483957,1600038
5506,408016,1601135
5507,1037139,1601135
5508,1034769,1601135
5509,1016430,1601135
5510,998008,1601135
5511,977384,1601135
5512,1131543,1601192
5513,1251468,1601192
5514,1192700,1601192
5515,1174468,1601192
5516,1164996,1601192
5517,1123965,1601203
5518,1108094,1601203
5519,1100174,1601203
5520,1087142,1601203
5521,1060982,1601203
5522,1039379,1601203
5523,1435718,1601202
5524,1314109,1601202
5525,1245361,1601202
