id,name
18667,M'bonga
18668,M'bulla
18669,M'dobis
18670,M'fonga
18671,M'gandas
18672,M'glo
18673,M'gombo
18674,M'gunee
18675,M'kaso
18676,M'kilods
18677,M'kilos
18678,M'kodas
18679,M'lo
18680,M'lobo
18681,M'luto
18682,M'nabi
18683,M'naghlis
18684,M'nubi
18685,M'pang
18686,M'po
18687,M'pogi
18688,M'romba
18689,M'sieu Rolande
18690,M'tombes
18691,M'wala
18692,M'zabi
18693,M'zani
18694,M-29
18695,M-Gali
18696,M. A. Moocher
18697,M. Danglars
18698,M. De Treville
18699,M. Rouen
18700,M. V. Gage
18701,Ma
18702,Ma Barker
18703,Ma Dugan
18704,Ma Finn
18705,Ma Hunkel
18706,Ma Jenkins Danny Ted and Pat
18707,Ma Jenks
18708,Ma Jerko
18709,Ma Jibbet
18710,Ma Kent
18711,Ma Killian
18712,Ma Pendleton
18713,Ma Pierce and her gang
18714,Ma Rankin
18715,Ma Thunder
18716,Ma Wali
18717,Ma Yumbis
18718,Ma and Pa Kent
18719,Ma'Gloon
18720,Maata the Leopard Girl
18721,Maaw Oakey
18722,Mabel
18723,Mabel Corsten
18724,Mabel Dawson
18725,Mabel Klondike
18726,Mabel Murgatroyd
18727,Mabel the Moocher
18728,Mabelene
18729,Mabihata
18730,Mable Wiggins
18731,Mabu
18732,Mabu's mother
18733,Mac
18734,Mac Baron
18735,Mac Gillicuddy
18736,Mac Gonigle
18737,Mac MacCorker
18738,Mac McCollough
18739,Mac Mousse
18740,Mac Mule
18741,Mac Raboy
18742,Mac Shane
18743,Mac Vickers
18744,MacDougal
18745,MacGregor
18746,MacGuire
18747,MacKenzie
18748,Macada
18749,Mace Bowman
18750,Machi
18751,Machine Gun Kale
18752,Machine Gun Morry
18753,Machine Gun Randall
18754,Machine-Gun Mike
18755,Mack
18756,Mack Doyle
18757,Mack Holden
18758,Mack Jack
18759,Macklin
18760,Macpherson
18761,Macro
18762,Macro the Giant
18763,Mactavish
18764,Macy's gang
18765,Mad Anthony Wayne
18766,Mad Dog McBain
18767,Mad Hatter
18768,Mad Mack
18769,Mad Maddon
18770,Mad Marie
18771,Mad Merlin Merlin's gang
18772,Mad Ming
18773,Mad Torso
18774,Mad-Dog Duncan
18775,Madam Aura
18776,Madam Brawn
18777,Madam Doom
18778,Madam DuBois
18779,Madam Fatal
18780,Madam Fifi
18781,Madam Hora
18782,Madam Intrigue
18783,Madam Kakymamie
18784,Madam Klang
18785,Madam Largossi
18786,Madam Lopaz
18787,Madam Rossi
18788,Madam Satan
18789,Madam Shali
18790,Madam Zonga
18791,Madame
18792,Madame Blu
18793,Madame Bonancieux
18794,Madame Bouche
18795,Madame Butterfly
18796,Madame Chao Yu-Tang
18797,Madame Chiang
18798,Madame Chiang Kai-Shek
18799,Madame Chiang Kai-shek
18800,Madame Chin
18801,Madame Chrystal
18802,Madame Clarissa
18803,Madame Crime
18804,Madame Curie
18805,Madame De Farge
18806,Madame DeFarge
18807,Madame Death
18808,Madame Diablo
18809,Madame Doom
18810,Madame Dupre
18811,Madame Futura
18812,Madame Intrigue
18813,Madame L'Darge
18814,Madame La Coquin
18815,Madame LaFarge
18816,Madame Li-Lao
18817,Madame Martinique
18818,Madame Modiste
18819,Madame Murescu
18820,Madame Mystery
18821,Madame Nadir
18822,Madame Nobody
18823,Madame Olga
18824,Madame Patio
18825,Madame Poinceau
18826,Madame Poldani
18827,Madame Punjai
18828,Madame Renee
18829,Madame Rouge
18830,Madame Serpina
18831,Madame Spitz
18832,Madame Strange
18833,Madame Terror Baron Thoja Adm. Moki the Japanese
18834,Madame Vandraya
18835,Madame Villefort
18836,Madame Wipasky
18837,Madame Zagonga
18838,Madame Zelka
18839,Madame Zoleska
18840,Madame Zora
18841,Madame and General Kang Shy-Check
18842,Madden
18843,Maddin the Mastiff Man
18844,Madelaine Usher
18845,Madeline
18846,Madeline Freeman
18847,Madelines Brother
18848,Madelon
18849,Madelon Durand
18850,Mademoiselle Angora
18851,Mademoiselle de Mortire
18852,Mademoiselle from Armentieres
18853,Madge
18854,Madge Allen
18855,Madge Carr
18856,Madge Contone
18857,Madge Devere
18858,Madge Ellerton
18859,Madge Fenwick
18860,Madge Sherman
18861,Madigan
18862,Madlyn
18863,Mae
18864,"Mae ""Scoop"" Merrill"
18865,Mae Rest
18866,Mae Toy
18867,Mae Trust
18868,Mae West
18869,Mae Wu
18870,Maestro
18871,Maestro Albert Palini
18872,Maestro Ganini
18873,Maestro Pagalini
18874,Mafar
18875,Maffiri's gang
18876,Mag
18877,Magar
18878,Magda
18879,Magg
18880,Maggie Duckett
18881,Maggie La Fable
18882,Maggo
18883,Magi
18884,Magical MacDougals
18885,Magician From Mars
18886,Magician from Mars
18887,Magico
18888,Magico's henchmen
18889,Maginnis
18890,Maginno
18891,Magla
18892,Magna
18893,Magnet
18894,Magnificent Epod
18895,Magnificus Sivana
18896,Magno
18897,Magno The Magnetic Man
18898,Magno the Mighty
18899,Magnolia Chandler
18900,Magnus
18901,Magnus King
18902,Mago
18903,Magog
18904,Magoo
18905,Magouin
18906,Magsa
18907,Maharaja
18908,Maharaja Shalimar
18909,Maharaja Shundu
18910,Maharaja of Maraka
18911,Maharajah
18912,Maharajah Sawara
18913,Maharajah of Outdore
18914,Maharajah of Raas
18915,Maharajah of Robat
18916,Maharani of Robat
18917,Maharjah of Madowa
18918,Mahatma Khan
18919,Mahbihata
18920,Mahila
18921,Mahler
18922,Mahmoud
18923,Mahomed
18924,Mahruf-Ali
18925,Mai Fu
18926,Mai Ti
18927,Mai-Lin
18928,Mai-Ling
18929,Maid Marian
18930,Maida Coleman
18931,Mail Order Murphy
18932,Mail man
18933,Maise
18934,Maisie
18935,Maisie Day
18936,Maisie Leeds
18937,Maisie Martin
18938,Maisie Todd
18939,Maizie
18940,Maizie Vamour
18941,Maj
18942,Maj. Andre Duval
18943,Maj. Apful Stroodel
18944,Maj. Apful Stroodel's aide
18945,Maj. Brock
18946,Maj. Crane
18947,Maj. Frank D. Sharp
18948,Maj. Hollis
18949,Maj. Kit Kendall
18950,Maj. Lunt
18951,Maj. Maria Soblesky
18952,Maj. Quentin Duff
18953,Maj. Reinholdt
18954,Maj. Richard Bong
18955,Maj. Sokati
18956,Maj. Stuart
18957,Maj. Thomas Whitney
18958,Maj. Von Volke
18959,Maj.-Gen. Von Rubitch
18960,Major Adams
18961,Major Atchinson
18962,Major Atwater
18963,Major Bigsbe
18964,Major Billings
18965,Major Brandon
18966,Major Brant
18967,Major Brent
18968,Major Briggs
18969,Major Burt Crandall
18970,Major Callen
18971,Major Carl Tarrant
18972,Major Cobb
18973,Major Cole
18974,Major Conrad
18975,Major Crane
18976,Major Crash
18977,Major Croy
18978,Major Dahl
18979,Major Danver
18980,Major Denning
18981,Major Devereux
18982,Major Douglas
18983,Major Drake
18984,Major Duncan
18985,Major Dunning
18986,Major Fawcett
18987,Major Fortney
18988,Major Fu
18989,Major Gandy
18990,Major Gates
18991,Major General Commandant Thomas Holcomb
18992,Major George Rogers Clark
18993,Major Glomm
18994,Major Grayson
18995,Major Gruen
18996,Major H. J. Trapnell
18997,Major Hart
18998,Major Hart's father
18999,Major Hasting
19000,Major Hastings
19001,Major Holstein
19002,Major Hoople
19003,Major Hoopoe
19004,Major Inuki
19005,Major Ivanoff
19006,Major Jason
19007,Major John Andre
19008,Major Jonathan Ramsey
19009,Major Joyce
19010,Major Kiroto
19011,Major Kit Kendall
19012,Major Kokomo
19013,Major Kyle
19014,Major Laff
19015,Major Lang
19016,Major Larkin
19017,Major Leon Dyer
19018,Major Lester
19019,Major Liberty
19020,Major Mannering
19021,Major Mars
19022,Major Mason
19023,Major Midge
19024,Major Mildew
19025,Major Miniature
19026,Major Mitsui
19027,Major Murdock
19028,Major Neilson and his son
19029,Major Nichols
19030,Major Patrick S. Devareaux
19031,Major Pierre Dumort
19032,Major Punjab
19033,Major Rade
19034,Major Ralston
19035,Major Renald
19036,Major Riel
19037,Major Robert Rogers
19038,Major Ross
19039,Major Sinushi
19040,Major Soamers
19041,Major Stanley
19042,Major Steve Trevor
19043,Major Stirling
19044,Major Sutton
19045,Major Taro Kanaka
19046,Major Tommy Hitchcock
19047,Major Victory
19048,Major Vinson
19049,Major Volke
19050,Major Von Hamm
19051,Major Von Lutz
19052,Major Von Ritter and his spy ring
19053,Major Whalen
19054,Major Williams
19055,Major Willis
19056,Major Yama
19057,Major Zero
19058,Major von Schroeder
19059,Makabi
19060,Makalis
19061,Make-Believe Mickey
19062,Makeup
19063,Makisian the Druid
19064,Makko
19065,Mako
19066,Makum Hatum
19067,Mal Arkey
19068,Mal Stone
19069,Mal Vickers
19070,Mal Villers
19071,Mala
19072,Malabo
19073,Malabu
19074,Malacca Mae
19075,Malay Mac introduction
19076,Malay cult
19077,Malay pirates
19078,Malb
19079,Malcolm
19080,Malcolm Dane
19081,Malcolm Dermott
19082,Malcolm Elliot
19083,Malcolm Fitch
19084,Malcolm Lyons
19085,Malcom Munsey
19086,Malden Binslow
19087,Malee
19088,Malef
19089,Malembo
19090,Malevo
19091,Malford
19092,Malgan
19093,Mali
19094,Maligno
19095,Malik
19096,Malina
19097,Malko
19098,Mallory
19099,Malluch
19100,Malo
19101,Malone
19102,Maloney
19103,Malu
19104,Malva Stone
19105,Malverne
19106,Malvolo
19107,Mam'selle Sari
19108,Mama
19109,Mama Beagle
19110,Mama Bear
19111,Mama Bloater
19112,Mama Claus
19113,Mama Marie
19114,Mama O'Neil
19115,Mama Oakey
19116,Mama Three-Bears
19117,Mamaloi
19118,Mambo
19119,Mambu
19120,Mamie
19121,Mamie Hart
19122,Mamie Mazda
19123,Mamie Titefunt
19124,Mamma
19125,Mamma Le Blanc
19126,Mammo
19127,Mammotha
19128,Mammy
19129,Mammy Oakey
19130,Mammy Rabbit
19131,Mammy Sims
19132,Mammy Two Shoes
19133,Mammy Yokum
19134,Man
19135,Man 'o Metal
19136,Man In the Moon
19137,Man O' Metal
19138,Man OMetal
19139,Man in Gray
19140,Man in Metal Mask
19141,Man in the Moon
19142,Man in the Steel Mask
19143,Man o' Metal
19144,Man of 1000 Faces
19145,Man of War
19146,Man of a Thousand Faces
19147,Man of the Ages
19148,Man of the Mountain
19149,Man's Party members
19150,Man-From-Mars
19151,Manada
19152,Manada Sindu and their gang
19153,Manager Casey
19154,Manager Winn
19155,Manaii
19156,Manalora
19157,Manard
19158,Manata
19159,Manchu Sing
19160,Manchuk
19161,Manchuk the Magician
19162,Manco Largo
19163,Manda
19164,Mandarin Hapsu
19165,Manders Briggs
19166,Mandoza
19167,Mandrake
19168,Mandu the Magician
19169,Mandy
19170,Mangani
19171,Mangla
19172,Mangler Moran
19173,Mangler Muggins
19174,Mango
19175,Mangra
19176,Mangus Foodini
19177,Manhunter
19178,Maniacs
19179,Manley
19180,Mann's men
19181,Manners
19182,Mannigin
19183,Manning
19184,Mannlicher
19185,Manny
19186,Manny Bucks
19187,Manny Cure
19188,Manny O'Day
19189,Manny Wein
19190,Mano
19191,Manolo
19192,Manos
19193,Manowar/White Streak
19194,Mansfield
19195,Mansunis
19196,Manta
19197,Manti
19198,Mantin the Magician
19199,Mantis
19200,Mantis-Marines
19201,Manto
19202,Manton
19203,Mantor the Magician
19204,Mantula
19205,Manu
19206,Manuel
19207,Manuel Flores
19208,Manuel Kanno
19209,Manuel Murto
19210,Manuel and Juanita Perez
19211,Manuel's wife
19212,Manuelito
19213,Manuelo
19214,Manuelo de Vega y Bolona
19215,Manya
19216,Manya Massal
19217,Maozatazan
19218,Mar's slave girls
19219,Mar-Vee-Ello
19220,Mara
19221,Mara Hani
19222,Mara Rice
19223,Marak
19224,Marbichi
19225,Marc
19226,Marc Antony
19227,Marc Carlyle
19228,Marc Connors
19229,Marc Vandell
19230,Marcel
19231,Marcel Francois
19232,Marcel Givault
19233,Marcel Latouche
19234,Marcella
19235,Marchetti
19236,Marcia
19237,Marcia Beale
19238,Marcia Blake
19239,Marcia Brent
19240,Marcia Duncan
19241,Marcia Rand
19242,Marcia Van Shelton
19243,Marcia van Doorn
19244,Marco
19245,Marco Hawkins
19246,Marco Loco
19247,Marco Polo
19248,Marco Polo Jones
19249,Marco Rossi
19250,Marco the Gypsy
19251,Marcos
19252,Marcos' henchman
19253,Marcu Ionescu
19254,Marcus
19255,Marcus Billionaire
19256,Marcus Billionaires daughter
19257,Marcus' mob
19258,Marda Erich
19259,Maretti
19260,Marg'ry Daw
19261,Marga
19262,Marga Griffith
19263,Margaret
19264,Margaret Anders
19265,Margaret Blanden
19266,Margaret Blythe
19267,Margarita Cisneros
19268,Marge
19269,Marge Baldwin
19270,Marge Benson
19271,Marge Crandall
19272,Marge Miller
19273,Margery Noel
19274,Margie
19275,Margie Conway
19276,Margie Crosby
19277,Margie Knox
19278,Margie: Princess Margo
19279,Margo
19280,Margo Griffiths
19281,Margo Huhn
19282,Margo the Magician
19283,Margot
19284,Margot Dare
19285,Margot Deanne
19286,Margot Dunn Mrs. Swan
19287,Margot Lee
19288,Marguerite
19289,Marguerite Chapman
19290,Margy Higgins
19291,Maria
19292,Maria Baida
19293,Maria De S
19294,Maria Lopez
19295,Maria Mantilla
19296,Maria Manuel
19297,Maria Mitchell
19298,Maria Montilla
19299,Maria Rosaria
19300,Maria Sterns
19301,Maria Stromboli
19302,Maria Theresa
19303,Maria Tonelli
19304,Maria Trentino
19305,Maria de Cordoba
19306,Marian
19307,Marian Brook
19308,Marianna Harrigan
19309,Marianne Dumont Claude Dumont
19310,Marie
19311,Marie Antoinette
19312,Marie Buggati
19313,Marie DuBois
19314,Marie Dupre
19315,Marie Durand
19316,Marie Duvale Sterns
19317,Marie Duvall
19318,Marie Heath
19319,Marie Howlett
19320,Marie Laptista
19321,Marie Le Roche
19322,Marie Lowe
19323,Marie Phillips
19324,Marie Temperal
19325,Marie Van Astor
19326,Marie Zoltou
19327,Marigold
19328,Marilyn Domes
19329,Marilyn Potts
19330,Marilyn Rich
19331,Marina Bates
19332,Marine Albert B. Schmid
19333,Marine Corps officers
19334,Maringo
19335,Mario
19336,Marion
19337,Marion Carver
19338,Marion Crawford
19339,Marion Joyce
19340,Marion Munroe
19341,Marion Ruck
19342,Marion Trent
19343,Marion Windsor
19344,Marisa Dillon
19345,Marissa Dillon
19346,Marius
19347,Marjorie
19348,Marjorie Barlow
19349,Marjorie Farnsworth
19350,Marjorie Grover
19351,Marjory Davenport
19352,Mark
19353,Mark Anthony
19354,Mark Billings
19355,Mark Cameron
19356,Mark Carstine
19357,Mark Casey
19358,Mark Castel
19359,Mark Clay
19360,Mark Funny
19361,Mark Gaynor
19362,Mark Golden
19363,Mark Harmon
19364,Mark Haskell
19365,Mark Holcombe
19366,Mark Jack's gang
19367,Mark Jergen
19368,Mark Johnson
19369,Mark Karaste
19370,Mark Lansing
19371,Mark Lord
19372,Mark Loring
19373,Mark Mallory
19374,Mark Mankin
19375,Mark Manners
19376,Mark Marsen
19377,Mark Marson
19378,Mark Mason
19379,Mark Mason's uncle
19380,Mark Nelson
19381,Mark Nevil
19382,Mark Randolph
19383,Mark Rice
19384,Mark Ross
19385,Mark Swift
19386,Mark Thompkins
19387,Mark Treak
19388,Mark Twain
19389,Mark W. Clark
19390,Mark Wayne Clark
19391,Mark Wickstrom
19392,Mark Windham
19393,Marka
19394,Markey
19395,Markham
19396,Markham Ericsohn
19397,Marko
19398,Markov
19399,Marksman
19400,Marky
19401,Marl
19402,Marlene
19403,Marlene Dietrich
19404,Marlene Jackson
19405,Marlene Mortal
19406,Marlene Wallace
19407,Marli
19408,Marlin
19409,Marlmen
19410,Marlowe
19411,Marmaduke
19412,Marmaduke Jones
19413,Marmo
19414,Marmo and his gang
19415,Marmot
19416,Marna
19417,Marna Dale
19418,Maroni
19419,Marova
19420,Marp
19421,Marphy Hale
19422,Marquis Louis Le Blanc
19423,Marron
19424,Mars
19425,Mars God of War
19426,Mars Jr.
19427,Mars Mason
19428,Mars god of war
19429,Marsha Boles
19430,Marsha Hunt
19431,Marshal
19432,Marshal Bat Logan
19433,Marshal Chikara
19434,Marshal Doering
19435,Marshal Ito
19436,Marshal Mark Allen
19437,Marshal Semyon Timoshenko
19438,Marshal Stadt
19439,Marshal Tom Smith
19440,Marshal von Hapz
19441,"Marshall ""Dangle"" Stephens"
19442,Marshall Cleveland
19443,Marshall Dommel
19444,Marshall Gruen
19445,Marshall Klopp
19446,Marshall Kronin
19447,Marshy
19448,Mart Lane
19449,Mart Mink
19450,Mart Morris
19451,Marta
19452,Marta Cenini
19453,Martain gang
19454,Martan
19455,Martan the Marvel Man
19456,Marten
19457,Marth
19458,Martha
19459,Martha Braun Raymond
19460,Martha Caldwell
19461,Martha Davis
19462,Martha Dean
19463,Martha Donby
19464,Martha Gale
19465,Martha Gilmore
19466,Martha Graves
19467,Martha Hoskins
19468,Martha Jaunders
19469,Martha Kent
19470,Martha Kessor
19471,Martha Mansfield
19472,Martha Matthews
19473,Martha McGurk
19474,Martha Riggs
19475,Martha Roberts
19476,Martha Rogers
19477,Martha Shannon
19478,Martha Spry
19479,Martha Travers
19480,Martha Warwick
19481,Martha Wayne
19482,Martha Winters
19483,Martian
19484,Martian robots
19485,Martian scientist
19486,Martian women
19487,Martians
19488,Martians Oog
19489,Martin
19490,Martin Bain
19491,Martin Bain's gang
19492,Martin Bleeker
19493,Martin Brun
19494,Martin Caidin
19495,Martin Conway
19496,Martin Dennis
19497,Martin Good
19498,Martin Goodman
19499,Martin Gorham
19500,Martin Hiller
19501,Martin Klegg
19502,Martin Lane
19503,Martin Link
19504,Martin Main
19505,Martin Mitchell
19506,Martin Nevins
19507,Martin Snow
19508,Martin Swift
19509,Martin Taylor
19510,Martin Ullick
19511,Martin Wayne
19512,Martin and his gang
19513,Martini
19514,Martino Fenton
19515,Martis Urbi
19516,Martler
19517,Marto
19518,Marty
19519,Marty Burke
19520,Marty Dixon
19521,Marty Dugan
19522,Marty Kaye
19523,Marty Loden
19524,Marty Malone
19525,Marty Martin
19526,Marty McCann
19527,Marty McCann Billy Buzz
19528,Marty Moore
19529,Marty O'Ghool
19530,Marty Shore
19531,Marty Steele
19532,Marty Warren
19533,Marty martin
19534,Marty the Mug
19535,Marty's gang
19536,Marty: Trapper Pete
19537,Maru
19538,Marva
19539,Marva Psycho
19540,Marvel Boy
19541,Marvel Family
19542,Marvella the Priestess of Life
19543,Marvello
19544,Marvelo
19545,Marvex
19546,Marvex the Super-Robot
19547,Marvil
19548,Marvin
19549,Marvin Joyce
19550,Marvin Maxwell
19551,Marvin Raleigh
19552,Marvin Tiddle McFiddle
19553,Marvin Walsh
19554,Marvin the Maskmaker
19555,Marvo
19556,Marvo the Great
19557,Marvo the Magician
19558,Marvo the Muscle Man
19559,Marx
19560,Marx Brothers
19561,Mary
19562,Mary Ambler
19563,Mary Andrews
19564,Mary Ann
19565,Mary Ann Lee
19566,Mary Antonelli
19567,Mary Batson
19568,Mary Black
19569,Mary Blake
19570,Mary Bleeker
19571,Mary Boston
19572,Mary Bowman
19573,Mary Brandon
19574,Mary Caine
19575,Mary Carew
19576,Mary Carmody
19577,Mary Carroll
19578,Mary Cary
19579,Mary Coeval
19580,Mary Colby
19581,Mary Conroy
19582,Mary Cook
19583,Mary Dale
19584,Mary Dashiell
19585,Mary Day Maloney
19586,Mary Dobbs
19587,Mary Doran
19588,Mary Dyke
19589,Mary Edwards
19590,Mary Elliot
19591,Mary Fontaine
19592,Mary Goodwin
19593,Mary Graham
19594,Mary Grayson
19595,Mary Grogan
19596,Mary Harden
19597,Mary Harrison
19598,Mary Hawkins
19599,Mary Holmes
19600,Mary Horn
19601,Mary James
19602,Mary Jane
19603,Mary Janes Mother
19604,Mary Janes mother
19605,Mary Jones
19606,Mary Joyce
19607,Mary Jupiter
19608,Mary Kennedy
19609,Mary Kent
19610,Mary LaRue
19611,Mary Lancaster
19612,Mary Larchmont
19613,Mary Lawes
19614,Mary Lee
19615,Mary Lou
19616,Mary Lou Timmins
19617,Mary Louis
19618,Mary Lynn
19619,Mary Lyon
19620,Mary Martell
19621,Mary Marvel
19622,Mary Marvel Club
19623,Mary May
19624,Mary McCormick
19625,Mary McDermot
19626,Mary McKay
19627,Mary Miller
19628,Mary Mode
19629,Mary Morgan
19630,Mary Murray
19631,Mary Nash
19632,Mary Neel
19633,Mary Nolan
19634,Mary Orchid
19635,Mary Parker
19636,Mary Pemberton
19637,Mary Perry
19638,Mary Poppins
19639,Mary Randall
19640,Mary Ransom
19641,Mary Rogers
19642,Mary Scott
19643,Mary Sewell
19644,Mary Sickles
19645,Mary Simpson
19646,Mary Slade
19647,Mary Slades brother
19648,Mary Sloan
19649,Mary Spalding
19650,Mary Steele
19651,Mary Stone
19652,Mary Stuart
19653,Mary Todd
19654,Mary Trent
19655,Mary Walker
19656,Mary Wallace
19657,Mary Watts
19658,Mary Weld
19659,Mary Whitney
19660,Mary Wilkin
19661,Mary Wilson
19662,Mary Worth
19663,Mary's father
19664,Mary's mother
19665,Marya
19666,Marya the Jungle Girl
19667,Maryani
19668,Masais
19669,Masambi
19670,Mascot
19671,Mashibas
19672,Masie
19673,Masilis
19674,Mask
19675,Masked Marauders
19676,Masked Marvel
19677,Masked Matador
19678,Masked Mavel
19679,Masked Mayhem
19680,Masked Monster
19681,Masked Raider
19682,Masked Ranger
19683,Mason
19684,Mason Ryle
19685,Master Chaldeigh
19686,Master Gree
19687,Master Judge
19688,Master Key
19689,Master Man
19690,Master Mind Excello
19691,Master Sargasso
19692,Master Sergeant Meyer Levin
19693,Master Sergeant Ray McKee
19694,Master of Death
19695,Master of Discord
19696,Master of Evil
19697,Master of the Serpent-Men
19698,Master of the Underworld
19699,Master of the Valley of Death
19700,Master-Mind De Structo
19701,Mastermind
19702,Mastermind M'Ginty
19703,Mastermind McGinty
19704,Masters
19705,Mastro the Great
19706,Mat Barker
19707,Mat Mahata
19708,Mat Reilly
19709,Mata Dari
19710,Mata Hari
19711,Matabile
19712,Matbo
19713,Matelli
19714,Matey
19715,Mathilda
19716,Mathilda Kenning
19717,Matilda
19718,Matilda Haymes Mr. Haymes
19719,Matilda Smith
19720,Mato
19721,Matrshall Korodonsky
19722,Matsoka
19723,Matsoko
19724,Matsoko and other Japanese spies
19725,Matsu
19726,Matt
19727,Matt Briggs
19728,Matt Brooke
19729,Matt Carson
19730,Matt Curzon
19731,Matt Doyle
19732,Matt Dunahm
19733,Matt Greider
19734,Matt Saunders
19735,Matt Tyler
19736,Matt Worth
19737,Matthew
19738,Matthew Clarke
19739,Matthew Clinton
19740,Matthew Doon
19741,Matthew Grimm
19742,Matthew Guilfoil
19743,Mattie Maxton
19744,Mattie Wilkins
19745,Matty Brice
19746,Matty Dolan
19747,Matty Lewis
19748,Matu
19749,Matungo
19750,Matus
19751,Maude Desnark
19752,Maude Gleeson
19753,Maude Van Austin
19754,Maudie
19755,Mauki
19756,Maula
19757,Mauler Martin
19758,Mauler Meigs
19759,Mauler Mulligan
19760,Mauler Murphy
19761,Maureen Marine
19762,Maureen Travers
19763,Maurice
19764,Maurice Du Val
19765,Maurice Raque
19766,Maurice de Bracy
19767,Mavelli
19768,Maverick Skinner
19769,Mavilla
19770,Mavis
19771,Maw
19772,Maw Green
19773,Maw Oakey
19774,Maw Ratfield
19775,Mawkey
19776,Max
19777,Max Badger
19778,Max Bare
19779,Max Binder
19780,Max Bovar
19781,Max Colon Blackie and a girl
19782,Max Hall
19783,Max Kruger
19784,Max Lubold
19785,Max Magoo
19786,Max Orloff
19787,Max Pflug
19788,Max Schmeling
19789,Max Shinplaster
19790,Max Thonig
19791,Max Trainer
19792,Max Vult
19793,Max the Magician
19794,Max the Magnificent
19795,Max's girl
19796,Maxie
19797,Maxie Malarky
19798,Maxie Muggs
19799,Maxill
19800,Maxim the Midget
19801,Maximilian
19802,Maximillian Max' O'Leary
19803,Maximillian O'Leary
19804,Maxine
19805,Maxine Beaumont
19806,Maxine Condon
19807,Maxine Garson
19808,Maxinya
19809,Maxinya's father
19810,Maxmillian O'Leary
19811,Maxton
19812,Maxwell
19813,Maxwell Webb
19814,May
19815,May Adams
19816,May Bell
19817,May Bryson
19818,May Harrigan
19819,May Leeds
19820,May Tadpole
19821,Maya
19822,Mayan Indian girl
19823,Mayans
19824,Maybelle
19825,Maybelle Simms
19826,Mayer
19827,Mayers
19828,Mayers' gang
19829,Mayhem Monk
19830,Maylene
19831,Maylene the Tigress
19832,Maymee Hazzit
19833,Maynard
19834,Mayo Brothers
19835,Mayoor
19836,Mayor
19837,Mayor Beadle
19838,Mayor Blast
19839,Mayor Boggins
19840,Mayor Bounce
19841,Mayor Bragg
19842,Mayor Brant
19843,Mayor Brown
19844,Mayor Carfax
19845,Mayor Claney
19846,Mayor Crowley
19847,Mayor Dillon
19848,Mayor Dobbs
19849,Mayor Drake and his girlfriend
19850,Mayor Feeney
19851,Mayor Finger
19852,Mayor Foley
19853,Mayor Fremont
19854,Mayor Garson
19855,Mayor Glibb
19856,Mayor Gordian
19857,Mayor Grahame
19858,Mayor Guadalez
19859,Mayor Hansen
19860,Mayor Harliss Greer
19861,Mayor Haskins
19862,Mayor Hawkins
19863,Mayor Hogg
19864,Mayor James
19865,Mayor Jim Kelley
19866,Mayor Jones
19867,Mayor Kastor
19868,Mayor Link
19869,Mayor McGlurk
19870,Mayor Midge
19871,Mayor Mushmap
19872,Mayor Scott impostor
19873,Mayor Sikes
19874,Mayor Smith
19875,Mayor Strong
19876,Mayor Tull
19877,Mayor Waite Wright
19878,Mayor Willis
19879,Mayor Worth
19880,Mayor of Butterflyville
19881,Mayor of Eastport
19882,Mayor of Gotham City
19883,Mayor of Grabville
19884,Mayor of Hillsboro
19885,Mayor of Moosehead
19886,Mayor of Muscle-Town
19887,Mayor of Plateau City
19888,Mazaans
19889,Mazda
19890,Mazda Grady
19891,Mazie
19892,Mazie White
19893,Mazuma's friends
19894,Mbika
19895,Mboko
19896,Mbono
19897,McBane
19898,McCann
19899,McCarthy
19900,McClain
19901,McCoy
19902,McDonald
19903,McDuff
19904,McGinnis
19905,McGinty
19906,McGonicle
19907,McGonigle
19908,McGowan
19909,McGrath
19910,McGurk
19911,McGurk's mob
19912,McKaye
19913,McKenzie
19914,McKinley
19915,McKleun
19916,McLean
19917,McManus
19918,McNabie
19919,McNair
19920,McNasty and his gang
19921,McNulty
19922,McPherson
19923,McQuade
19924,McScribe
19925,McSnort
19926,Meachem
19927,Meadows
19928,Measles Twins
19929,Meatball
19930,Mecanons
19931,Medini
19932,Medusa
19933,Meega
19934,Meeger
19935,Meek
19936,Meena
19937,Mefisto
19938,Meg
19939,Meg Saunders
19940,Meg Sourpuss
19941,Mega Taylor
19942,Mei Ling
19943,Mei Wing
19944,Mei-Ling
19945,Mei-Toy
19946,Meiling
19947,Mekano
19948,Mel
19949,Mel Dobbs
19950,Mel Doyne
19951,Mel Griffin
19952,Mel Handley
19953,Mel Marvel
19954,Mel Mitchum
19955,Melani
19956,Melep
19957,Meli
19958,Melinda
19959,Melinda Rothmere
19960,Melini
19961,Melissa
19962,Melissa Brunt
19963,Melitas
19964,Mell Mr. Carlson
19965,Mellita Roubaix
19966,Melnick
19967,Melosh
19968,Melton Loard
19969,Melvin Delane
19970,Melvin Jonas
19971,Melvin Purvis
19972,Memba Sasa
19973,Membesis
19974,Meme
19975,Memphis Miller
19976,Memsa Siba
19977,Men of Sere
19978,Menace
19979,Menalaos
19980,Menar
19981,Menelaos
19982,Menelaus
19983,Mengos
19984,Mentor
19985,Mentor K-4
19986,Menuhi
19987,Mephista
19988,Mephisto
19989,Mephisto Saturno
19990,Mephisto and his gang
19991,Mephistopheles
19992,Mercedes
19993,Mercener
19994,Mercer
19995,Merciless the Sorceress
19996,Mercon
19997,Mercules
