story_id,artist_id
6348,604
6349,1361
6351,1551
6352,2068
6353,1053
6354,2860
6355,3238
6356,16
6357,1551
6358,1440
6359,2831
6360,3192
6361,1089
6362,2149
6363,2149
6364,1110
6365,1110
6367,3123
6368,783
6369,2248
6370,1281
6371,2145
6372,3192
6373,80
6374,1062
6375,2831
6378,2860
6379,335
6380,1107
6381,510
6382,2262
6383,1107
6384,2412
6385,2412
6386,877
6388,2412
6389,2412
6390,2884
6391,335
6393,1348
6394,436
6395,877
6396,2716
6397,909
6398,3168
6399,1789
6400,1177
6401,540
6402,923
6403,2261
6404,2261
6405,1200
6406,95
6407,1303
6408,877
6409,1532
6410,1969
6412,682
6413,3171
6414,2891
6415,2119
6416,3064
6417,1668
6418,2737
6419,1467
6420,1668
6442,1912
6453,2319
6457,1467
6458,2994
6459,1668
6460,3171
6461,3064
6462,2119
6463,2737
6464,2891
6465,682
6466,977
6467,1467
6468,2214
6468,547
6469,1542
6470,3038
6471,3171
6472,2014
6473,2891
6474,2838
6476,1348
6477,909
6478,2261
6479,2261
6480,1303
6481,909
6482,3038
6483,2716
6484,1177
6485,540
6486,1969
6487,1546
6488,923
6490,1200
6491,95
6492,436
6493,1789
6494,1171
6496,1247
6497,682
6498,3171
6499,1467
6500,3171
6501,2119
6502,3064
6503,2737
6504,1668
6505,2737
6507,1668
6508,3171
6510,2985
6514,783
6517,260
6521,783
6522,783
6527,409
6528,409
6530,1912
6531,1207
6551,3171
6554,1668
6555,1668
6556,2891
6560,401
6567,1467
6568,1668
6569,3171
6570,332
6571,2532
6572,1571
6573,2737
6574,3171
6575,927
6576,401
6577,2179
6578,2737
6579,2532
6580,1717
6581,2891
6582,1467
6583,2994
6584,2737
6587,84
6588,2412
6589,2412
6591,1062
6592,1612
6593,1053
6594,609
6595,84
6596,665
6597,23
6598,1053
6599,2407
6600,1149
6601,3192
6602,1339
6604,760
6605,412
6606,665
6607,2412
6608,2412
6609,2145
6610,3192
6611,1149
6612,2785
6613,1053
6614,23
6615,1564
6616,84
6617,609
6618,1062
6619,412
6620,1564
6621,2262
6622,665
6623,2412
6624,2412
6625,2835
6626,2884
6627,877
6628,84
6630,604
6631,335
6632,1361
6633,3123
6634,2860
6635,2248
6636,1281
6637,335
6639,80
6640,1089
6641,1283
6642,894
6644,1110
6645,510
6647,2149
6648,2068
6649,2446
6650,3238
6652,2716
6653,923
6654,1969
6655,1348
6656,436
6657,2261
6658,2261
6659,1546
6660,1303
6661,1789
6662,1200
6663,909
6664,95
6665,3168
6666,1171
6667,3038
6668,1171
6670,682
6671,401
6672,1467
6673,3171
6674,2119
6675,3064
6676,1668
6677,2737
6679,1668
6680,3171
6683,1578
6721,1668
6722,1467
6724,498
6725,2738
6727,1135
6729,1912
6732,3060
6737,1668
6738,1668
6739,2891
6741,401
6743,285
6744,2837
6747,1467
6748,1668
6749,2994
6750,401
6751,1138
6752,1717
6753,2532
6754,927
6755,3171
6756,2737
6757,1467
6758,401
6759,2737
6760,2532
6761,2891
6763,1675
6764,3171
6765,2737
6767,1053
6769,84
6770,2412
6771,2412
6772,1564
6773,665
6774,412
6775,1062
6776,609
6777,84
6778,2412
6779,2412
6780,23
6781,665
6782,2407
6783,1149
6784,3192
6785,1612
6786,1339
6790,2412
6791,2412
6792,84
6793,665
6795,3192
6796,1149
6797,2785
6798,1053
6799,23
6800,665
6801,84
6802,609
6803,1062
6804,412
6805,1564
6806,2262
6808,2835
6809,877
6810,2884
6812,604
6813,335
6814,1361
6815,3123
6816,2860
6817,2248
6818,1281
6819,3217
6820,1089
6821,259
6822,894
6823,1283
6824,1110
6825,510
6826,1283
6828,846
6829,2149
6830,2068
6831,259
6832,3238
6834,2716
6835,923
6836,1969
6837,1348
6838,436
6839,2261
6840,2261
6841,1546
6842,1303
6843,1789
6844,1200
6845,909
6846,95
6847,3168
6848,1171
6849,3038
6850,1171
6852,682
6853,3171
6854,3171
6856,2119
6857,3064
6858,1668
6859,2737
6860,1467
6861,1668
6863,1031
6864,2708
6865,2324
6866,1514
6868,2550
6869,2145
6870,2831
6871,1147
6874,943
6877,1252
6878,1551
6879,701
6881,2930
6882,1668
6884,1135
6885,2738
6887,498
6888,1912
6891,1138
6898,1668
6899,2891
6901,401
6904,285
6905,2837
6909,2737
6910,1675
6911,1668
6912,3171
6913,401
6914,927
6915,2014
6916,2932
6917,1675
6918,3171
6919,2737
6920,1717
6921,2891
6922,401
6923,2994
6925,2869
6927,2716
6928,923
6929,1969
6930,1348
6931,436
6932,2261
6933,2261
6934,1546
6935,1303
6936,1789
6937,1200
6938,909
6939,95
6940,3168
6941,1171
6942,3038
6943,1171
6944,3168
6947,401
6948,3171
6950,2797
6951,1668
6952,3064
6953,2119
6954,1467
6955,1668
6967,1207
6968,1602
6971,1171
6975,2532
6980,1912
6984,2319
6986,1031
6987,2708
6988,2324
6989,1514
6991,2550
6992,2145
6993,2831
6994,1147
6997,943
7000,1252
7001,1551
7002,701
7004,210
7006,210
7009,901
7012,1668
7014,1135
7015,2738
7017,773
7027,1668
7028,2891
7030,401
7033,285
7034,2837
7039,401
7040,1675
7041,1668
7042,3171
7043,2883
7044,927
7045,401
7046,1571
7047,1675
7048,2883
7049,2891
7050,3171
7051,2738
7052,401
7053,2994
7054,2738
7056,604
7057,894
7058,335
7059,1361
7060,1089
7062,2860
7063,2248
7064,1281
7065,3238
7066,335
7067,3123
7068,2068
7069,510
7070,2567
7071,1110
7073,80
7074,1701
7075,3238
7076,2149
7078,378
7079,658
7080,3055
7081,2100
7082,2400
7084,633
7085,633
7086,766
7087,1028
7088,1033
7089,2442
7091,2575
7092,153
7093,671
7094,2205
7095,1523
7096,23
7097,211
7098,2449
7099,2449
7100,658
7102,2100
7103,2512
7104,3055
7105,153
7106,1885
7107,2318
7108,18
7109,18
7110,2884
7111,2766
7113,658
7114,2100
7115,2711
7117,1083
7118,1083
7120,2763
7121,673
7124,658
7125,2100
7126,2100
7127,446
7129,2716
7130,923
7131,1969
7132,1348
7133,436
7134,2261
7135,2261
7136,1546
7137,1303
7138,1789
7139,1200
7140,909
7141,95
7142,3168
7143,1171
7144,3038
7145,1171
7146,3168
7149,401
7151,3171
7152,2797
7153,1668
7154,3060
7155,2119
7156,1138
7157,1668
7195,1031
7196,2708
7197,2324
7198,1514
7200,2550
7201,2145
7202,2831
7203,1147
7206,943
7209,1252
7210,1551
7211,701
7212,1808
7213,1710
7214,3168
7216,1177
7217,977
7218,3100
7219,3058
7221,1808
7223,1668
7225,1135
7226,2738
7228,498
7229,1912
7239,2602
7240,1668
7241,2891
7243,401
7245,1912
7246,2837
7248,1717
7249,2738
7252,401
7253,1675
7254,1668
7255,3171
7256,2883
7257,927
7258,2014
7259,2932
7260,1675
7261,401
7262,2891
7263,401
7264,2994
7265,2883
7266,3171
7267,2738
7269,604
7270,3238
7271,894
7272,335
7273,1361
7274,1089
7275,1701
7276,2860
7277,2248
7278,1281
7279,3123
7280,2068
7281,510
7282,3217
7283,335
7284,2567
7285,1110
7286,80
7288,2149
7289,604
7290,3238
7292,401
7294,2763
7295,813
7296,139
7299,3168
7300,219
7302,2763
7303,3168
7306,797
7312,2850
7313,2595
7316,2850
7318,1969
7319,2716
7320,1200
7321,95
7322,909
7323,1171
7324,923
7325,2261
7326,1177
7327,540
7328,436
7329,1546
7330,3038
7331,3168
7332,1789
7333,3168
7334,1303
7335,1348
7337,1138
7338,1208
7339,3171
7340,1668
7342,1138
7343,2119
7345,1138
7346,1668
7374,331
7375,15
7376,901
7377,3168
7378,3053
7379,2438
7380,1310
7414,1668
7417,2388
7419,1135
7420,2738
7422,2602
7423,1912
7431,1668
7432,2891
7434,401
7436,285
7438,1716
7439,397
7443,2014
7444,1675
7445,1668
7446,3171
7447,2883
7448,927
7449,2014
7450,2738
7451,1571
7452,2883
7453,2695
7454,1675
7455,2994
7456,401
7459,1053
7460,84
7462,2849
7463,84
7464,1053
7465,1053
7466,1551
7467,665
7468,1062
7469,1149
7470,665
7471,609
7472,2412
7474,16
7475,1149
7476,2407
7477,1551
7478,3192
7479,1339
7483,412
7484,84
7486,3192
7487,1317
7488,1062
7489,16
7490,2412
7491,2412
7492,609
7493,84
7494,1612
7495,665
7496,2262
7497,1053
7498,1053
7500,877
7501,2884
7504,401
7505,3168
7506,401
7507,3006
7510,2763
7511,2026
7512,3168
7516,2046
7517,2763
7520,797
7524,797
7525,3168
7527,1348
7528,3168
7529,2716
7530,436
7531,909
7532,3168
7533,1546
7534,1171
7535,1969
7536,923
7537,1303
7538,1834
7539,3038
7540,540
7541,2836
7542,1200
7543,95
7544,1171
7545,2261
7547,1138
7548,3171
7549,1467
7550,1668
7551,2797
7552,1138
7553,1138
7554,1675
7556,1668
7566,1180
7567,2151
7569,3168
7571,2179
7574,2324
7575,942
7577,1564
7578,2550
7579,71
7580,1252
7581,1147
7583,2708
7584,1147
7585,2217
7587,2145
7588,1911
7589,2831
7590,1107
7593,1668
7595,1135
7596,2738
7598,1135
7599,1912
7600,2388
7607,1668
7608,3171
7609,401
7611,285
7612,1717
7613,397
7614,399
7615,1675
7616,2930
7618,401
7619,2763
7620,3165
7622,2026
7623,3168
7626,2763
7627,285
7628,401
7632,2763
7635,401
7638,796
7639,3168
7640,796
7643,2850
7644,2127
7646,2850
7648,1348
7649,2261
7650,923
7651,1171
7652,909
7653,3038
7654,3168
7655,1303
7656,1177
7657,1200
7660,95
7661,1546
7662,195
7663,436
7664,540
7665,1834
7666,2716
7685,1138
7686,3171
7687,1467
7688,1668
7689,2797
7690,1138
7691,1138
7692,1675
7693,1138
7694,1668
7723,20
7724,331
7725,1474
7726,2151
7727,1079
7728,3058
7729,3186
7731,3173
7744,2324
7746,2217
7747,2550
7748,1551
7749,1911
7750,2145
7751,1252
7755,2708
7756,1107
7757,71
7758,942
7759,2831
7762,1381
7763,210
7764,3100
7765,2502
7766,928
7768,2392
7769,1862
7770,2640
7771,3106
7773,1668
7775,1135
7776,1209
7779,2388
7780,2602
7781,1912
7789,1668
7791,401
7792,285
7793,1717
7794,397
7796,1675
7797,2930
7800,2763
7801,3168
7802,3168
7803,3168
7804,2026
7805,401
7807,797
7809,2763
7811,401
7812,797
7814,3168
7815,2043
7821,2716
7822,923
7823,1969
7824,1348
7825,436
7826,2261
7827,2261
7828,1546
7829,1303
7830,1834
7831,1200
7832,909
7833,95
7834,1171
7835,3168
7836,3038
7837,1171
7838,3168
7839,195
7858,1668
7859,3171
7860,1675
7861,1138
7862,1138
7863,1668
7864,2797
7865,401
7867,1208
7868,1138
7871,15
7872,302
7873,210
7874,2644
7875,635
7876,2319
7879,2388
7880,507
7881,11
7883,1300
7885,161
7886,260
7916,259
7917,259
7927,1339
7928,2324
7929,1361
7930,2217
7931,604
7932,2831
7933,2248
7934,2145
7935,3030
7936,3123
7937,1110
7938,1089
7939,1281
7940,1092
7941,942
7942,2708
7943,2149
7944,3238
7945,2550
7946,335
7950,1207
7951,409
7952,1578
7953,1602
7954,409
7955,1578
7956,2588
7957,1207
7958,1207
7959,1912
7960,1207
7962,1735
7962,1343
7964,1912
7967,1578
7968,2388
7969,3173
7971,629
7972,433
7973,783
7975,273
7977,1229
7979,1788
7981,604
7996,2623
7997,2623
7998,2623
7999,2623
8000,2623
8001,2623
8002,2623
8003,2623
8004,2623
8007,3046
8009,3046
8011,3046
8015,2374
8016,2374
8017,2374
8018,2374
8020,210
8021,3014
8022,2640
8023,2151
8024,977
8025,1862
8027,2392
8029,1668
8031,1135
8035,2602
8036,1912
8039,1135
8045,1668
8047,401
8049,285
8051,1717
8052,396
8054,1675
8055,1833
8057,2884
8058,84
8059,1149
8061,1339
8062,1053
8063,1053
8064,665
8066,84
8067,412
8068,665
8069,1564
8070,2412
8071,2412
8073,84
8074,2407
8075,3192
8076,836
8077,665
8078,84
8080,412
8083,2835
8084,665
8085,3192
8087,1053
8088,2412
8089,2412
8090,1564
8091,1062
8092,1330
8093,1149
8094,2262
8095,1062
8096,1053
8097,1053
8099,877
8101,2763
8103,3168
8104,3168
8105,220
8107,401
8110,813
8112,2763
8113,285
8114,2763
8115,3168
8116,401
8117,3168
8118,813
8120,3168
8121,2043
8126,2850
8127,1362
8128,2294
8132,2850
8134,1348
8135,1546
8136,1303
8137,436
8138,3168
8139,3038
8140,923
8141,909
8142,1177
8143,2261
8144,1200
8145,95
8146,3168
8147,2716
8148,1789
8149,1171
8150,2646
8151,195
8152,1969
8172,1138
8173,3171
8174,1467
8175,1675
8176,1138
8177,1138
8178,1668
8179,2797
8180,401
8182,1668
8186,1808
8188,1660
8191,2998
8192,1720
8194,2324
8196,1147
8197,71
8198,2550
8199,1252
8200,2831
8202,2217
8203,2145
8204,942
8205,2708
8206,1551
8207,2344
8210,1107
8211,2145
8212,1911
8214,1209
8215,1668
8217,1135
8218,2388
8220,2602
8221,1912
8222,1209
8224,1135
8230,1668
8232,401
8234,285
8236,2388
8237,1717
8238,397
8240,1675
8241,1833
8243,2763
8244,797
8245,3168
8246,3168
8248,2026
8249,401
8252,3168
8253,2763
8258,401
8259,3168
8261,3056
8262,3168
8263,2043
8269,1348
8270,909
8271,2261
8272,1079
8273,1789
8274,1303
8275,3168
8276,195
8277,1177
8278,436
8280,3168
8281,1200
8282,95
8283,3038
8284,2647
8285,923
8286,1546
8287,1969
8306,401
8307,1138
8308,401
8309,3171
8311,1668
8312,2797
8313,2932
8314,1675
8315,1138
8316,1467
8317,1668
8330,2930
8331,1381
8332,3055
8333,3058
8334,1862
8335,1117
8336,2060
8337,1744
8338,3114
8341,1668
8343,1135
8347,2602
8348,1912
8349,1209
8351,1135
8355,1675
8356,1717
8357,1668
8358,2932
8359,399
8360,1467
8361,2930
8362,401
8363,3171
8364,2836
8365,1833
8366,396
8367,2994
8368,285
8370,490
8373,2944
8376,1564
8379,23
8380,224
8382,490
8383,2884
8384,679
8385,2320
8387,2390
8388,1632
8391,44
8392,1564
8393,2884
8394,1259
8397,2675
8398,23
8399,3055
8400,1330
8403,52
8404,412
8408,604
8409,894
8410,335
8411,1361
8413,1089
8415,2248
8416,123
8417,80
8418,1110
8420,2149
8421,335
8422,1281
8423,510
8425,335
8426,123
8429,2068
8430,3123
8431,2860
8432,3238
8434,2716
8435,923
8436,1969
8437,1348
8438,436
8439,2261
8440,1546
8441,1303
8442,1789
8443,1200
8444,909
8445,1171
8446,3038
8447,3168
8448,3168
8449,2836
8450,195
8451,1079
8452,2646
8453,3213
8455,927
8456,1138
8457,1668
8458,1675
8459,2883
8460,3171
8461,2883
8462,927
8463,1571
8464,1675
8465,2994
8466,401
8469,1138
8470,3171
8471,1467
8472,1668
8473,401
8474,2797
8475,1138
8476,1675
8477,1138
8479,1668
8481,331
8482,331
8484,507
8485,210
8486,1707
8487,1474
8489,1578
8490,240
8509,1668
8511,1135
8515,2602
8516,1912
8517,1209
8519,1135
8548,2994
8550,1715
8551,1668
8552,2932
8553,399
8554,1467
8555,2930
8557,3171
8560,236
8561,682
8562,285
8564,2763
8566,3168
8567,3168
8568,3013
8569,401
8572,813
8573,139
8574,2763
8577,401
8578,3168
8580,3056
8581,3168
8582,2043
8587,2850
8590,2850
8591,1640
8593,1348
8594,2261
8595,3180
8596,3168
8597,3038
8598,1789
8599,436
8600,909
8601,1177
8602,1546
8603,3168
8604,923
8605,1079
8606,1200
8607,3213
8608,2646
8609,2716
8610,195
8611,1303
8612,2270
8612,1969
8614,927
8616,1138
8617,1668
8618,1675
8619,2883
8620,3171
8621,2738
8622,927
8623,2932
8624,1675
8625,2994
8626,401
8629,1668
8630,1138
8631,1138
8632,1675
8633,1138
8634,3171
8635,2797
8636,401
8638,1668
8639,1138
8648,3173
8651,680
8654,2217
8655,2324
8658,2334
8660,2550
8661,2217
8662,942
8664,3069
8666,2831
8667,2145
8669,1687
8672,1564
8673,2900
8676,2039
8677,2708
8679,2850
8684,1668
8686,1135
8687,2388
8690,2602
8691,1912
8695,1135
8698,1668
8699,84
8701,1149
8702,2639
8703,2412
8704,16
8705,1149
8708,84
8709,970
8710,1849
8711,2806
8712,509
8713,1053
8715,963
8716,84
8717,2067
8718,1149
8719,16
8720,2412
8721,2639
8722,1149
8723,84
8724,1053
8725,1537
8726,963
8727,1537
8728,1537
8729,2086
8730,1053
8734,2994
8735,401
8736,1717
8737,1668
8738,2932
8739,399
8740,1467
8741,2807
8742,3171
8743,401
8744,2930
8747,1878
8748,236
8749,285
8751,335
8752,604
8753,335
8754,1361
8755,335
8756,80
8757,2248
8759,1089
8760,894
8762,3238
8764,335
8765,80
8766,2149
8767,1281
8768,335
8769,2068
8770,1110
8773,3123
8774,510
8775,335
8777,2860
8780,3168
8781,2763
8782,39
8783,3168
8784,418
8785,3168
8786,3168
8787,3168
8789,401
8791,1348
8792,909
8793,3168
8794,2261
8795,3168
8796,1303
8797,195
8798,923
8799,1200
8800,347
8801,1177
8802,2716
8803,3180
8804,1546
8805,1789
8806,1745
8807,3038
8808,436
8809,1079
8810,1969
8812,927
8813,542
8814,1208
8815,1668
8816,1675
8817,2883
8818,1138
8819,1571
8820,927
8821,401
8822,1675
8823,2994
8824,401
8828,332
8829,542
8830,1135
8831,1467
8832,1668
8833,1675
8834,1135
8835,2994
8836,2014
8836,2797
8837,2388
8838,2891
8839,2738
8840,1668
8872,2319
8879,1107
8880,2708
8881,2324
8882,77
8883,2217
8884,2550
8885,153
8886,2831
8887,2733
8889,943
8893,2344
8896,1381
8897,2060
8898,2777
8899,2388
8900,1172
8901,2319
8902,205
8903,2056
8905,3168
8907,1911
8908,3106
8910,1668
8912,1135
8914,2040
8915,1912
8917,1135
8920,1668
8921,84
8923,1149
8924,2639
8925,2412
8926,16
8927,1149
8928,3128
8929,3128
8930,84
8931,970
8932,1849
8933,2806
8934,509
8935,1053
8937,970
8938,84
8939,2067
8940,1149
8941,16
8942,2412
8943,2639
8944,1149
8946,84
8947,1053
8948,1651
8949,1651
8950,1651
8951,1651
8952,2086
8953,1053
8956,2994
8957,401
8958,1715
8959,1878
8960,2932
8961,399
8962,1467
8963,3171
8965,2930
8968,236
8969,1668
8970,285
8972,3182
8973,1391
8974,1233
8975,1916
8976,923
8977,923
8979,3128
8980,2338
8980,212
8980,1965
8980,2467
8981,126
8982,3157
8983,2824
8984,3128
8985,2828
8986,1385
8988,401
8989,3168
8990,3168
8991,2763
8995,2763
8999,401
9000,3168
9001,797
9003,3168
9009,3168
9012,2763
9013,39
9014,3168
9015,418
9016,3168
9017,3168
9018,3168
9020,401
9022,1969
9023,909
9024,3168
9025,2261
9026,3038
9027,923
9028,3180
9029,455
9030,1177
9031,2716
9032,1303
9033,1079
9034,1789
9035,436
9036,1745
9037,1200
9039,195
9040,1546
9041,909
9042,1348
9044,927
9046,1138
9047,1668
9048,1675
9049,2388
9050,1138
9051,1105
9052,927
9053,1675
9054,2994
9055,401
9058,332
9062,1668
9063,1675
9064,1571
9065,2994
9066,2797
9067,2891
9068,1668
9096,507
9100,2319
9108,2038
9113,2550
9114,2145
9115,2831
9124,278
9125,1911
9126,1172
9127,903
9128,1116
9129,3055
9131,2777
9132,2060
9133,1381
9136,1668
9137,1209
9138,1135
9140,332
9141,3063
9141,1135
9142,1912
9144,1135
9147,1668
9148,84
9149,1149
9150,1651
9151,1651
9152,1651
9153,1651
9154,2639
9155,2412
9156,16
9158,1149
9159,84
9160,970
9161,1053
9162,1053
9163,1849
9164,509
9165,970
9166,84
9167,1149
9168,2067
9169,1053
9170,16
9171,2412
9172,2639
9174,1149
9175,84
9176,2806
9177,2086
9180,2994
9182,1715
9183,1878
9184,1571
9185,399
9186,1467
9187,236
9189,2930
9206,1668
9207,1668
9208,1668
9209,1668
9211,1668
9214,1175
9216,1551
9217,1551
9220,1215
9221,109
9222,945
9224,1551
9225,1551
9226,665
9228,1339
9230,399
9231,1678
9233,1215
9236,665
9237,2849
9239,665
9241,665
9243,3168
9244,3168
9245,2763
9246,39
9247,418
9248,3168
9251,3168
9253,1936
9254,2850
9255,1953
9256,2850
9259,1348
9260,909
9261,2261
9262,1221
9263,3180
9264,1200
9265,347
9266,3168
9267,923
9268,1303
9269,1171
9270,2716
9271,436
9272,3180
9273,1546
9274,2646
9275,195
9276,1789
9277,3038
9278,1969
9280,302
9280,1135
9282,927
9283,1668
9284,1675
9285,927
9287,257
9288,1105
9289,1878
9290,2994
9291,401
9292,257
9294,1135
9295,3064
9298,1668
9299,1675
9300,1135
9302,2994
9303,2891
9304,1668
9332,507
9333,2388
9335,1079
9336,331
9337,629
9344,2324
9346,2217
9350,3069
9352,2324
9353,2708
9356,2550
9357,942
9360,3069
9363,1107
9364,2831
9365,1564
9366,2900
9368,2145
9373,412
9375,2057
9376,1079
9378,507
9395,1994
9396,1733
9397,642
9398,364
9399,970
9400,2808
9401,2668
9402,2967
9403,1042
9404,502
9405,385
9406,981
9407,1093
9408,1698
9409,612
9410,502
9411,385
9412,502
9413,1038
9414,502
9415,1364
9416,502
9418,1668
9420,1135
9422,332
9423,3012
9424,1912
9429,1135
9431,2994
9433,1718
9434,1878
9435,1571
9436,399
9437,1467
9438,1668
9440,2930
9443,236
9444,1594
9445,285
9448,2828
9449,923
9450,923
9451,923
9452,923
9453,923
9455,1391
9459,1916
9462,3128
9464,3128
9467,2767
9468,3168
9469,2763
9470,2763
9473,3168
9482,765
9483,2322
9488,3168
9491,3168
9492,3168
9496,3168
9498,3168
9499,2763
9500,39
9501,418
9502,2763
9505,3168
9508,1936
9509,2850
9511,1953
9512,2850
9515,1546
9516,3038
9517,1200
9518,347
9519,436
9520,1789
9521,909
9522,1177
9523,2716
9524,1969
9525,1546
9526,1303
9527,195
9528,2646
9529,923
9530,2716
9531,3180
9532,1348
9534,3168
9535,1768
9536,3038
9537,876
9538,3038
9539,3168
9540,195
9541,1171
9542,3180
9543,1658
9544,3038
9545,1171
9547,302
9548,927
9549,1668
9550,1675
9551,1878
9553,927
9554,2932
9555,257
9556,2994
9557,401
9558,1135
9560,1135
9564,1668
9566,1105
9568,2994
9569,2891
9570,1668
9596,928
9600,1031
9601,2708
9602,2324
9604,2217
9605,2550
9606,2145
9607,2831
9610,27
9614,2850
9616,1953
9617,2850
9620,507
9622,412
9623,2056
9626,2151
9628,331
9631,507
9632,2172
9635,1105
9637,2151
9638,1381
9639,278
9640,2060
9641,2777
9643,2777
9644,1911
9645,1079
9646,1381
9650,1994
9651,1733
9652,642
9653,364
9654,971
9655,2808
9656,2668
9657,2967
9658,1042
9659,502
9660,385
9661,981
9662,1093
9663,1698
9664,612
9665,385
9666,1038
9667,1364
9669,1668
9671,1135
9673,332
9674,1912
9675,3012
9677,1135
9678,1209
9680,2994
9681,1717
9682,1878
9683,495
9684,2738
9685,1467
9686,1668
9687,401
9688,2930
9690,257
9691,236
9692,1594
9693,285
9695,665
9696,3030
9699,945
9702,1485
9705,1485
9706,1564
9708,2708
9711,391
9713,1564
9717,1485
9723,765
9729,3168
9731,187
9732,3168
9733,418
9735,1936
9737,3168
9738,39
9739,418
9740,1936
9742,3168
9743,2763
9747,2850
9748,1953
9749,2850
9754,3180
9755,1200
9756,2770
9757,2261
9758,923
9759,909
9760,1177
9761,2716
9762,1348
9763,3038
9764,1546
9765,1789
9766,2646
9767,436
9768,1304
9769,195
9770,1969
9772,3168
9773,1171
9774,1768
9775,3038
9776,1768
9777,1247
9778,1171
9779,3168
9780,3180
9781,195
9783,1658
9784,285
9788,302
9789,927
9790,1668
9791,1675
9792,1878
9793,401
9794,927
9795,2932
9796,257
9797,2994
9798,401
9799,1135
9802,1135
9803,3064
9806,1668
9808,1135
9810,2994
9811,2891
9812,1668
9856,2850
9858,1953
9859,2850
9861,2850
9862,2850
9863,1953
9865,331
9866,2033
9867,507
9868,1775
9869,1105
9870,2908
9872,1381
9873,278
9874,2060
9875,1025
9876,1911
9877,1079
9878,329
9879,1381
9883,1994
9884,1733
9885,642
9886,364
9887,970
9888,2808
9889,2668
9890,2967
9891,1042
9892,502
9893,385
9894,981
9895,1093
9896,1698
9897,612
9898,385
9899,1038
9900,1364
9902,1668
9903,1135
9905,332
9906,498
9907,1912
9911,1135
9913,2994
9914,1717
9915,1878
9917,1467
9918,1668
9919,401
9920,2930
9921,1571
9922,236
9923,257
9924,1594
9925,285
9927,1668
9928,1668
9929,1668
9930,1668
9931,1668
9934,1551
9935,1551
9936,399
9938,665
9939,1678
9940,665
9943,665
9944,1339
9947,665
9949,109
9950,2794
9953,665
9954,2794
9956,1551
9957,1551
9958,3225
9959,3055
9960,1083
9961,658
9962,3055
9963,2100
9964,2400
9966,633
9967,633
9968,766
9969,1028
9970,1028
9971,2442
9974,211
9975,153
9976,671
9977,2205
9978,1523
9979,16
9981,658
9982,2100
9983,2100
9984,2512
9985,3055
9986,153
9987,1885
9988,2318
9989,6
9990,6
9991,2884
9992,2762
9994,658
9995,2100
9996,2711
9998,1083
9999,1083
10001,2763
10002,3028
10005,658
10006,2100
10007,211
10011,2322
10016,664
10018,3168
10024,3168
10025,3168
10026,2763
10027,628
10028,418
10029,2763
10030,2282
10032,3168
10034,1936
10036,2180
10036,349
10037,1936
10038,958
10039,418
10044,765
10046,1348
10047,909
10050,1303
10051,3038
10052,1200
10053,2770
10054,2716
10055,1177
10056,1546
10057,3180
10058,923
10059,436
10060,1789
10061,9
10062,2261
10063,195
10064,1969
10066,3168
10067,3038
10068,3038
10069,3180
10070,195
10071,1768
10072,1171
10073,3168
10074,1381
10075,1658
10076,3038
10077,1171
10093,1135
10094,2807
10095,1668
10097,3064
10099,1135
10101,2891
10102,2994
10103,1668
10137,2908
10138,195
10186,19
10187,2033
10188,1775
10189,2151
10190,1105
10194,278
10195,568
10196,2777
10198,629
10199,2777
10200,2060
10202,2033
10203,2188
10207,1381
10208,2930
10209,331
10211,1994
10212,1733
10213,642
10214,364
10215,970
10216,2808
10217,2967
10218,1042
10219,502
10220,385
10221,981
10222,1093
10223,1698
10224,612
10225,385
10226,1038
10227,1364
10229,1668
10230,1135
10232,332
10233,3063
10233,1135
10234,1912
10237,1209
10238,1135
10240,2994
10241,1878
10242,2391
10243,285
10244,1668
10245,1571
10246,397
10247,1467
10248,2930
10249,1717
10250,1594
10251,257
10255,3055
10257,2400
10259,633
10260,633
10261,766
10262,1028
10263,1028
10264,2442
10267,211
10268,153
10269,671
10270,2205
10271,1523
10272,16
10274,658
10275,2512
10276,3055
10277,153
10278,1885
10279,2318
10280,6
10281,6
10282,2884
10283,2762
10285,658
10286,2096
10287,2711
10289,1083
10290,1083
10292,2763
10293,2646
10295,2100
10296,658
10297,2100
10298,211
10303,2767
10304,3056
10305,2043
10308,3168
10313,765
10319,113
10321,3168
10323,418
10325,3168
10327,3168
10328,3168
10329,2763
10330,628
10331,418
10332,2763
10333,2282
10335,3168
10337,1936
10338,2850
10339,2848
10340,1953
10343,2180
10343,349
10344,1936
10345,418
10346,1289
10347,765
10348,2282
10353,507
10354,2537
10355,331
10358,2537
10359,278
10359,383
10361,1348
10362,909
10363,2261
10364,3038
10365,923
10366,1969
10367,1303
10368,436
10369,2716
10370,1177
10371,1546
10372,3180
10373,1205
10374,2770
10375,195
10376,1789
10377,2646
10381,3168
10382,1171
10383,195
10384,3180
10385,1171
10386,3168
10387,3038
10388,3038
10389,1768
10390,2388
10391,3012
10392,1381
10393,3038
10395,1135
10396,927
10398,1668
10399,1878
10400,1135
10401,927
10402,2994
10403,401
10404,257
10405,1135
10407,332
10407,1135
10408,2807
10409,1668
10412,1105
10414,2891
10415,2994
10416,3064
10417,1668
10443,1381
10476,3173
10478,2346
10480,783
10481,1705
10482,1912
10483,1912
10484,1578
10485,1405
10486,1405
10487,409
10488,1578
10499,331
10500,2033
10501,507
10503,1077
10503,2151
10504,1105
10506,2908
10509,1994
10510,1733
10511,1698
10512,385
10513,970
10514,2808
